comuna,titulo,leychileCode,numero,fechaPublicacion,url,url_minvu
SIERRA GORDA,"APRUEBA NÓMINA DE CIRCULACIONES VIALES DE LA LOCALIDAD DE BAQUEDANO Y SIERRA GORDA, CUYAS DECLARATORIAS DE UTILIDAD PÚBLICA SE DEJAN SIN EFECTO",1076595,445 exento,2015-04-25,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-445 exento_25-ABR-2015&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1076595.2015-04-25.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/44/4.445b15b.02103.pdf
SIERRA GORDA,APRUEBA EL PLAN REGULADOR COMUNAL DE SIERRA GORDA,187284,9,2001-06-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-9_29-JUN-2001&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=187284.2001-06-29.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/43/4.9b01c.02103.pdf
TALAGANTE,APRUEBA ENMIENDA N° 1 DEL PLAN REGULADOR COMUNAL DE TALAGANTE,1103195,2225 exento,2017-05-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2225 exento_24-MAY-2017&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1103195.2017-05-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/524/4.2225b17c.13601.pdf
TALAGANTE,Deroga Dec. N° 3253/2010 y asigna nuevas normas urbanisticas,,3004,2016-08-26,,https://instrumentosdeplanificacion.minvu.cl/files/maps/595/4.3004b16c.13601.pdf
TALAGANTE,TRANSCRIBE TEXTO AJUSTADO DE ORDENANZA LOCAL DEL PLAN REGULADOR COMUNAL DE TALAGANTE,1086817,3991 exento,2016-01-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-3991 exento_20-ENE-2016&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1086817.2016-01-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/693/4.3991b14c.13601.pdf
TALAGANTE,Deja sin efecto DUP,,1180,2015-05-05,,https://instrumentosdeplanificacion.minvu.cl/files/maps/347/4.1180b15c.13601.pdf
TALAGANTE,PROMULGA APROBACIÓN DEL PLAN REGULADOR COMUNAL DE TALAGANTE,1028382,3226-exento,2011-08-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-3226-exento_04-AGO-2011&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1028382.2011-08-04.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/622/4.3226b11a.13601.pdf
TALAGANTE,MODIFICACION PLANO OFICIAL DE URBANIZACION DE TALAGANTE,31225,13,1992-03-21,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-13_21-MAR-1992&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31225.1992-03-21.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/404/4.13a92b.13601.pdf
TALAGANTE,MODIFICA PLANO OFICIAL DE URBANIZACION DE TALAGANTE,126186,184,1988-11-12,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-184_12-NOV-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=126186.1988-11-12.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/470/4.184a88b.13601.pdf
TALAGANTE,MODIFICA PLAN REGULADOR COMUNAL DE TALAGANTE,162684,43,1985-04-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-43_24-ABR-1985&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=162684.1985-04-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/714/4.43a85b.13601.pdf
TALAGANTE,"APRUÉBASE LA MODIFICACIÓN DEL PLAN REGULADOR DE LA COMUNA DE TALAGANTE EN EL SECTOR COMPRENDIDO POR AVDA. B. O'HIGGINS, CALLE A. PRAT, CAMINO OCHAGAVÍA Y LÍNEA DEL FERROCARRIL A PAINE",,488,,,https://instrumentosdeplanificacion.minvu.cl/files/maps/745/4.488a65d.13601.pdf
TALAGANTE,ORDENANZA LOCAL DE URBANIZACIÓN,,271,,,https://instrumentosdeplanificacion.minvu.cl/files/maps/565/4.271a46a.13601.pdf
TALAGANTE,SUPRIME TRAZADO DE CALLE SAN ENRRIQ (Modificacion),,383,,,https://instrumentosdeplanificacion.minvu.cl/files/maps/681/4.383a69d.13601.pdf
TALCA,"Enmienda N° 1, Modificación al Plan Regulador Comunal de Talca",,3920,2016-11-03,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2922/4.3920b16c.07101.pdf
TALCA,"INVALIDA RESOLUCIONES Nº 188, DE 2011, Y Nº 46, DE 2009, Y PROMULGA PLAN REGULADOR COMUNAL DE TALCA",1031594,342-afecta,2011-10-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-342-afecta_26-OCT-2011&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1031594.2011-10-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2921/4.342b11a.07101.pdf
TALCA,APRUEBA PLAN SECCIONAL MODIFICACION PARTE DE LA ZONA ZE- I (ZONA EXPANSIÓN INDUSTRIAL),,109,2011-01-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2920/4.109b11c.07101.pdf
TALCA,PROMULGA MODIFICACION AL PLAN REGULADOR COMUNAL DE TALCA,198834,53,2002-06-05,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-53_05-JUN-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=198834.2002-06-05.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2919/4.53b01c.07101.pdf
TALCA,MODIFICA PLAN REGULADOR COMUNAL DE TALCA Y SU ORDENANZA EN SENTIDO QUE INDICA,75881,105,1997-09-30,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-105_30-SEP-1997&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=75881.1997-09-30.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2918/4.105a97p5.07101.jpg
TALCA,APRUEBA SECCIONAL 01 QUE MODIFICA PLAN REGULADOR COMUNAL DE TALCA Y SU ORDENANZA EN EL SENTIDO QUE INDICA,31808,2,1993-08-18,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2_18-AGO-1993&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31808.1993-08-18.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2914/4.2a93c.07101.pdf
TALCA,MODIFICA PLAN REGULADOR COMUNAL DE TALCA EN SENTIDO QUE INDICA,8341,54,1991-05-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-54_20-MAY-1991&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=8341.1991-05-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2913/4.54a91c.07101.pdf
TALCA,APRUEBA NUEVO PLAN REGULADOR COMUNAL DE TALCA,90257,61,1990-03-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-61_03-MAR-1990&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=90257.1990-03-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2912/4.61a90c.07101.pdf
TALCAHUANO,Deja Sin Efecto D.U.P.,,1027,2015-06-02,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2187/4.1027b15b.08110.pdf
TALCAHUANO,"MODIFICA PLAN REGULADOR COMUNAL DE TALCAHUANO, SECTOR CALETA TUMBES, DE CONFORMIDAD AL ARTÍCULO 50 DE LA LEY GENERAL DE URBANISMO Y CONSTRUCCIONES",1041308,16,2012-06-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-16_26-JUN-2012&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1041308.2012-06-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2186/4.16b12e.08110.pdf
TALCAHUANO,MODIFICA PLAN REGULADOR COMUNAL DE TALCAHUANO,1027562,1865,2011-07-08,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1865_08-JUL-2011&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1027562.2011-07-08.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2185/4.1865b11a2.08110.pdf
TALCAHUANO,2° Modificación (Carriel Sur Plano PRCT-M01),,1553,2008-07-14,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2183/4.1553b08m.08110.pdf
TALCAHUANO,"ENMIENDA EL PLANO REGULADOR COMUNAL DE TALCAHUANO APROBADO POR DECRETO ALCALDICIO Nº 247, DE 2006",267144,2737-exento,2007-12-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2737-exento_04-DIC-2007&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=267144.2007-12-04.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2182/4.2737b07d.08110.pdf
TALCAHUANO,Plan Regulador Comunal de Talcahuano,,301,2006-01-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2181/4.301b06e.08110.pdf
TALCAHUANO,APRUEBA PLAN REGULADOR COMUNAL DE TALCAHUANO,210152,78,1982-07-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-78_06-JUL-1982&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=210152.1982-07-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2105/4.78a82a.08112.pdf
TALCAHUANO,Plano de Detalle calle Germán Riesco,,3252,,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2188/4.3252b19d.08110.pdf
TALTAL,DEJA SIN EFECTO DECLARATORIAS PÚBLICAS DEL PLAN REGULADOR COMUNAL DE TALTAL DEL AÑO 2001,1076639,232 exento,2015-04-28,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-232 exento_28-ABR-2015&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1076639.2015-04-28.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/49/4.232b15b.02104.pdf
TALTAL,"APRUEBA MODIFICACIÓN DEL PLAN REGULADOR COMUNA DE TALTAL, BORDE COSTERO URBANO Y ZONA PORTUARIA",1042213,329-exento,2012-07-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-329-exento_27-JUL-2012&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1042213.2012-07-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/48/4.329b12c.02104.pdf
TALTAL,ENMIENDA Nº 01 PRCTALTAL. ZONAS URBANAS CONSOLIDADAS ZU-1-ZU-8,,1,2009-01-17,,https://instrumentosdeplanificacion.minvu.cl/files/maps/47/4.1b09b.02104.pdf
TALTAL,"APRUEBA ""PLAN REGULADOR COMUNAL DE TALTAL"" ",185799,36,2001-05-31,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-36_31-MAY-2001&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=185799.2001-05-31.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/46/4.36b20c.02104.pdf
TEMUCO,DEJA SIN EFECTO LAS ÁREAS AFECTAS A UTILIDAD PÚBLICA DEL PLAN REGULADOR COMUNAL,,1175,2015-06-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2722/4.1175b15d.09101.pdf
TEMUCO,"APRUEBA MODIFICACIÓN A PLANOS REGULADORES DE TEMUCO Y LABRANZA, VÍA ENMIENDAS Y PLANO SECCIONAL LAS ENCINAS, Y TRAMO QUE INDICA",1041596,2181,2012-07-07,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2181_07-JUL-2012&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1041596.2012-07-07.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2724/4.2181b12c.09101.pdf
TEMUCO,"Aprueba modificación a Planes Reguladores de Temuco y Labranza, vía enmiendas.",,1462,2011-06-26,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2723/4.1462b11c.09101.pdf
TEMUCO,PROMULGA PLAN REGULADOR COMUNAL DE TEMUCO - LABRANZA,1010669,149,2010-02-02,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-149_02-FEB-2010&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1010669.2010-02-02.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2720/4.149b09c.09101.pdf
TEMUCO,APRUEBA CAMIO DE USOS DE SUELO PERMITIDOS,,3203,2008-12-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2725/4.3203b08c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO CAMBIO PLAN REGULADOR COMUNAL DE AVENIDA ALEMANIA ZONA B,239970,34,2005-07-09,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-34_09-JUL-2005&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=239970.2005-07-09.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2713/4.34b05c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR DE TEMUCO QUE CREA NUEVA ZONA Z Y BORDE URBANO (MPR 15),182313,56,2001-02-28,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-56_28-FEB-2001&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=182313.2001-02-28.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2717/4.56b00c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO ''ORDENANZA DE TERMINALES DE SERVICIOS DE TRANSPORTE PUBLICO DE PASAJEROS'',179291,40,2000-12-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-40_20-DIC-2000&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=179291.2000-12-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2714/4.40b00c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO,171459,197,2000-06-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-197_27-JUN-2000&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=171459.2000-06-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2721/4.197b00c.09101.pdf
TEMUCO,"MODIFICA PLAN REGULADOR DE TEMUCO, PASAJE CARLOS MORALES",149332,45,1999-12-15,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-45_15-DIC-1999&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=149332.1999-12-15.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2715/4.45a99b.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR DE TEMUCO,138250,24,1999-06-30,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-24_30-JUN-1999&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=138250.1999-06-30.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2712/4.24a99c.09101.pdf
TEMUCO,PROMULGA MODIFICACION PLAN REGULADOR DE TEMUCO CONSISTENTE EN ''MODIFICACION LIMITE ZONA R-6 Y CREACION DE FRANJA DE RESTRICCION R-7'',126103,49,1998-10-17,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-49_17-OCT-1998&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=126103.1998-10-17.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2716/4.49a98c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR DE TEMUCO,2767,1718,1996-04-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1718_23-ABR-1996&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=2767.1996-04-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2708/4.8a96c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR DE TEMUCO,31993,8,1996-04-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-8_23-ABR-1996&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31993.1996-04-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2708/4.8a96c.09101.pdf
TEMUCO,PROMULGA MODIFICACION PLAN REGULADOR DE TEMUCO,32532,42,1995-01-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-42_20-ENE-1995&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=32532.1995-01-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2727/4.42a94c.09101.pdf
TEMUCO,APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO,32001,9,1993-09-21,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-9_21-SEP-1993&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=32001.1993-09-21.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2709/4.9a93c.09101.pdf
TEMUCO,APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO SECCIONAL CALLE EL CHOCLO,86007,17,1992-07-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-17_23-JUL-1992&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=86007.1992-07-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2726/4.17a92c.09101.pdf
TEMUCO,APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO,95985,13,1992-05-30,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-13_30-MAY-1992&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=95985.1992-05-30.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2711/4.13a92b.09101.pdf
TEMUCO,APRUEBA MODIFICACION DEL PLAN REGULADOR DE TEMUCO,31218,10,1992-03-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-10_27-MAR-1992&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31218.1992-03-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2710/4.10a92c.09101.pdf
TEMUCO,MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO,155682,77,1986-06-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-77_03-JUN-1986&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=155682.1986-06-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2718/4.77a86c.09101.pdf
TEMUCO,APRUEBA PLAN REGULADOR COMUNAL DE TEMUCO,126420,100,1983-09-08,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-100_08-SEP-1983&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=126420.1983-09-08.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2719/4.100a83c.09101.pdf
"TEMUCO, VILCUN","Aprueba Plano Regulador, ordenanza local y límite urbano de Cajón.",,540,1966-10-18,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2707/6.540a66c.09101.pdf
TIRUA,2° Modificación (Zona ZH3a),,125,2016-08-23,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2192/4.125b16d.08207.pdf
TIRUA,1° Modificación (Ruta P-70),,5,2013-04-06,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2190/4.5b12b.08207.pdf
TIRUA,Plan Regulador Comunal de Tirúa,,21,2012-08-29,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2191/4.21b12d.08207.pdf
TOCOPILLA,APRUEBA MODIFICACIÓN DEL PLAN REGULADOR DE TOCOPILLA ZONA URBANA INDUSTRIAL NO CONSOLIDADA,1149730,752 exento,2020-09-22,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-752 exento_22-SEP-2020&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1149730.2020-09-22.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/59/4.752b20c.0231.pdf
